/	O
+	O
)	O
compared	O
with	O
sgk1	O
(	O
-	O
/	O
-	O
)	O
mice	O
(	O
+	O
6	O
.	O
6	O
+	O
/	O
-	O
0	O
.	O
7	O
vs	O
.	O
+	O
4	O
.	O
1	O
+	O
/	O
-	O
0	O
.	O
8	O
g	O
)	O
.	O
During	O
the	O
course	O
of	O
nephrotic	O
syndrome	O
,	O
serum	O
urea	B
concentrations	O
increased	O
significantly	O
faster	O
in	O
sgk1	O
(	O
-	O
/	O
-	O
)	O
mice	O
than	O
in	O
sgk1	O
(	O
+	O
/	O
+	O
)	O
mice	O
leading	O
to	O
uremia	O
and	O
a	O
reduced	O
median	O
survival	O
in	O
sgk1	O
(	O
-	O
/	O
-	O
)	O
mice	O
(	O
29	O
vs	O
.	O
40	O
days	O
in	O
sgk1	O
(	O
+	O
/	O
+	O
)	O
mice	O
)	O
.	O
In	O
conclusion	O
,	O
gene	O
-	O
targeted	O
mice	O
lacking	O
SGK1	O
showed	O
blunted	O
volume	O
retention	O
,	O
yet	O
were	O
not	O
protected	O
against	O
renal	O
fibrosis	O
during	O
experimental	O
nephrotic	O
syndrome	O
.	O

Antithrombotic	B
drug	I
use	O
,	O
cerebral	O
microbleeds	O
,	O
and	O
intracerebral	O
hemorrhage	O
:	O
a	O
systematic	O
review	O
of	O
published	O
and	O
unpublished	O
studies	O
.	O

BACKGROUND	O
AND	O
PURPOSE	O
:	O
Cerebral	O
microbleeds	O
(	O
MB	O
)	O
are	O
potential	O
risk	O
factors	O
for	O
intracerebral	O
hemorrhage	O
(	O
ICH	O
)	O
,	O
but	O
it	O
is	O
unclear	O
if	O
they	O
are	O
a	O
contraindication	O
to	O
using	O
antithrombotic	B
drugs	I
.	O
Insights	O
could	O
be	O
gained	O
by	O
pooling	O
data	O
on	O
MB	O
frequency	O
stratified	O
by	O
antithrombotic	B
use	O
in	O
cohorts	O
with	O
ICH	O
and	O
ischemic	O
stroke	O
(	O
IS	O
)	O
/	O
transient	O
ischemic	O
attack	O
(	O
TIA	O
)	O
.	O
METHODS	O
:	O
We	O
performed	O
a	O
systematic	O
review	O
of	O
published	O
and	O
unpublished	O
data	O
from	O
cohorts	O
with	O
stroke	O
or	O
TIA	O
to	O
compare	O
the	O
presence	O
of	O
MB	O
in	O
:	O
(	O
1	O
)	O
antithrombotic	B
users	O
vs	O
nonantithrombotic	O
users	O
with	O
ICH	O
;	O
(	O
2	O
)	O
antithrombotic	B
users	O
vs	O
nonusers	O
with	O
IS	O
/	O
TIA	O
;	O
and	O
(	O
3	O
)	O
ICH	O
vs	O
ischemic	O
events	O
stratified	O
by	O
antithrombotic	B
use	O
.	O
We	O
also	O
analyzed	O
published	O
and	O
unpublished	O
follow	O
-	O
up	O
data	O
to	O
determine	O
the	O
risk	O
of	O
ICH	O
in	O
antithrombotic	B
users	O
with	O
MB	O
.	O
RESULTS	O
:	O
In	O
a	O
pooled	O
analysis	O
of	O
1460	O
ICH	O
and	O
3817	O
IS	O
/	O
TIA	O
,	O
MB	O
were	O
more	O
frequent	O
in	O
ICH	O
vs	O
IS	O
/	O
TIA	O
in	O
all	O
treatment	O
groups	O
,	O
but	O
the	O
excess	O
increased	O
from	O
2	O
.	O
8	O
(	O
odds	O
ratio	O
;	O
range	O
,	O
2	O
.	O
3	O
-	O
3	O
.	O
5	O
)	O
in	O
nonantithrombotic	O
users	O
to	O
5	O
.	O
7	O
(	O
range	O
,	O
3	O
.	O
4	O
-	O
9	O
.	O
7	O
)	O
in	O
antiplatelet	O
users	O
and	O
8	O
.	O
0	O
(	O
range	O
,	O
3	O
.	O
5	O
-	O
17	O
.	O
8	O
)	O
in	O
warfarin	B
users	O
(	O
P	O
difference	O
=	O
0	O
.	O
01	O
)	O
.	O
There	O
was	O
also	O
an	O
excess	O
of	O
MB	O
in	O
warfarin	B
users	O
vs	O
nonusers	O
with	O
ICH	O
(	O
OR	O
,	O
2	O
.	O
7	O
;	O
95	O
%	O
CI	O
,	O
1	O
.	O
6	O
-	O
4	O
.	O
4	O
;	O
P	O
<	O
0	O
.	O
001	O
)	O
but	O
none	O
in	O
warfarin	B
users	O
with	O
IS	O
/	O
TIA	O
(	O
OR	O
,	O
1	O
.	O
3	O
;	O
95	O
%	O
CI	O
,	O
0	O
.	O
9	O
-	O
1	O
.	O
7	O
;	O
P	O
=	O
0	O
.	O
33	O
;	O
P	O
difference	O
=	O
0	O
.	O
01	O
)	O
.	O
There	O
was	O
a	O
smaller	O
excess	O
of	O
MB	O
in	O
antiplatelet	O
users	O
vs	O
nonusers	O
with	O
ICH	O
(	O
OR	O
,	O
1	O
.	O
7	O
;	O
95	O
%	O
CI	O
,	O
1	O
.	O
3	O
-	O
2	O
.	O
3	O
;	O
P	O
<	O
0	O
.	O
001	O
)	O
,	O
but	O
findings	O
were	O
similar	O
for	O
antiplatelet	O
users	O
with	O
IS	O
/	O
TIA	O
(	O
OR	O
,	O
1	O
.	O
4	O
;	O
95	O
%	O
CI	O
,	O
1	O
.	O
2	O
-	O
1	O
.	O
7	O
;	O
P	O
<	O
0	O
.	O
001	O
;	O
P	O
difference	O
=	O
0	O
.	O
25	O
)	O
.	O
In	O
pooled	O
follow	O
-	O
up	O
data	O
for	O
768	O
antithrombotic	B
users	O
,	O
presence	O
of	O
MB	O
at	O
baseline	O
was	O
associated	O
with	O
a	O
substantially	O
increased	O
risk	O
of	O
subsequent	O
ICH	O
(	O
OR	O
,	O
12	O
.	O
1	O
;	O
95	O
%	O
CI	O
,	O
3	O
.	O
4	O
-	O
42	O
.	O
5	O
;	O
P	O
<	O
0	O
.	O
001	O
)	O
.	O
CONCLUSIONS	O
:	O
The	O
excess	O
of	O
MB	O
in	O
warfarin	B
users	O
with	O
ICH	O
compared	O
to	O
other	O
groups	O
suggests	O
that	O
MB	O
increase	O
the	O
risk	O
of	O
warfarin	B
-	O
associated	O
ICH	O
.	O
Limited	O
prospective	O
data	O
corroborate	O
these	O
findings	O
,	O
but	O
larger	O
prospective	O
studies	O
are	O
urgently	O
required	O
.	O

BACKGROUND	O
:	O
The	O
loss	O
of	O
noradrenergic	O
neurones	O
of	O
the	O
locus	O
coeruleus	O
is	O
a	O
major	O
feature	O
of	O
Alzheimer	O
'	O
s	O
disease	O
(	O
AD	O
)	O
.	O
Dopamine	O
b	O
-	O
hydroxylase	O
(	O
DBH	O
)	O
catalyses	O
the	O
conversion	O
of	O
dopamine	B
to	O
noradrenaline	B
.	O
Interactions	O
have	O
been	O
reported	O
between	O
the	O
low	O
-	O
activity	O
-	O
1021T	O
allele	O
(	O
rs1611115	O
)	O
of	O
DBH	O
and	O
polymorphisms	O
of	O
the	O
pro	O
-	O
inflammatory	O
cytokine	O
genes	O
,	O
IL1A	O
and	O
IL6	O
,	O
contributing	O
to	O
the	O
risk	O
of	O
AD	O
.	O
We	O
therefore	O
examined	O
the	O
associations	O
with	O
AD	O
of	O
the	O
DBH	O
-	O
1021T	O
allele	O
and	O
of	O
the	O
above	O
interactions	O
in	O
the	O
Epistasis	O
Project	O
,	O
with	O
1757	O
cases	O
of	O
AD	O
and	O
6294	O
elderly	O
controls	O
.	O
METHODS	O
:	O
We	O
genotyped	O
eight	O
single	O
nucleotide	O
polymorphisms	O
(	O
SNPs	O
)	O
in	O
the	O
three	O
genes	O
,	O
DBH	O
,	O
IL1A	O
and	O
IL6	O
.	O
We	O
used	O
logistic	O
regression	O
models	O
and	O
synergy	O
factor	O
analysis	O
to	O
examine	O
potential	O
interactions	O
and	O
associations	O
with	O
AD	O
.	O
RESULTS	O
:	O
We	O
found	O
that	O
the	O
presence	O
of	O
the	O
-	O
1021T	O
allele	O
was	O
associated	O
with	O
AD	O
:	O
odds	O
ratio	O
=	O
1	O
.	O
2	O
(	O
95	O
%	O
confidence	O
interval	O
:	O
1	O
.	O
06	O
-	O
1	O
.	O
4	O
,	O
p	O
=	O
0	O
.	O
005	O
)	O
.	O
This	O
association	O
was	O
nearly	O
restricted	O
to	O
men	O
<	O
75	O
years	O
old	O
:	O
odds	O
ratio	O
=	O
2	O
.	O
2	O
(	O
1	O
.	O
4	O
-	O
3	O
.	O
3	O
,	O
0	O
.	O
0004	O
)	O
.	O
We	O
also	O
found	O
an	O
interaction	O
between	O
the	O
presence	O
of	O
DBH	O
-	O
1021T	O
and	O
the	O
-	O
889TT	O
genotype	O
(	O
rs1800587	O
)	O
of	O
IL1A	O
:	O
synergy	O
factor	O
=	O
1	O
.	O
9	O
(	O
1	O
.	O
2	O
-	O
3	O
.	O
1	O
,	O
0	O
.	O
005	O
)	O
.	O
All	O
these	O
results	O
were	O
consistent	O
between	O
North	O
Europe	O
and	O
North	O
Spain	O
.	O
CONCLUSIONS	O
:	O
Extensive	O
,	O
previous	O
evidence	O
(	O
reviewed	O
here	O
)	O
indicates	O
an	O
important	O
role	O
for	O
noradrenaline	B
in	O
the	O
control	O
of	O
inflammation	O
in	O
the	O
brain	O
.	O
Thus	O
,	O
the	O
-	O
1021T	O
allele	O
with	O
presumed	O
low	O
activity	O
may	O
be	O
associated	O
with	O
misregulation	O
of	O
inflammation	O
,	O
which	O
could	O
contribute	O
to	O
the	O
onset	O
of	O
AD	O
.	O
We	O
suggest	O
that	O
such	O
misregulation	O
is	O
the	O
predominant	O
mechanism	O
of	O
the	O
association	O
we	O
report	O
here	O
.	O

BACKGROUND	O
:	O
To	O
evaluate	O
the	O
association	O
of	O
variation	O
in	O
genes	O
involved	O
in	O
immune	O
response	O
,	O
including	O
IL10	O
,	O
production	O
and	O
detoxification	O
of	O
reactive	B
oxygen	I
species	I
,	O
and	O
repair	O
of	O
oxidative	O
DNA	O
damage	O
with	O
risk	O
of	O
recurrence	O
after	O
surgery	O
for	O
localized	O
prostate	O
cancer	O
.	O
METHODS	O
:	O
We	O
conducted	O
a	O
nested	O
case	O
-	O
control	O
study	O
of	O
men	O
who	O
had	O
a	O
radical	O
prostatectomy	O
in	O
1993	O
to	O
2001	O
.	O
A	O
total	O
of	O
484	O
recurrence	O
cases	O
and	O
484	O
controls	O
were	O
matched	O
on	O
age	O
,	O
race	O
,	O
and	O
pathologic	O
stage	O
and	O
grade	O
.	O
Germline	O
DNA	O
was	O
extracted	O
from	O
paraffin	B
-	O
embedded	O
unaffected	O
lymph	O
nodes	O
.	O
We	O
genotyped	O
candidate	O
single	O
-	O
nucleotide	O
polymorphisms	O
(	O
SNP	O
)	O
in	O
IL10	O
,	O
CRP	O
,	O
GPX1	O
,	O
GSR	O
,	O
GSTP1	O
,	O
hOGG1	O
,	O
IL1B	O
,	O
IL1RN	O
,	O
IL6	O
,	O
IL8	O
,	O
MPO	O
,	O
NOS2	O
,	O
NOS3	O
,	O
SOD1	O
,	O
SOD2	O
,	O
SOD3	O
,	O
TLR4	O
,	O
and	O
TNF	O
and	O
tagging	O
SNPs	O
in	O
IL10	O
,	O
CRP	O
,	O
GSR	O
,	O
IL1RN	O
,	O
IL6	O
,	O
NOS2	O
,	O
and	O
NOS3	O
.	O
We	O
used	O
conditional	O
logistic	O
regression	O
to	O
estimate	O
OR	O
and	O
95	O
%	O
confidence	O
intervals	O
(	O
CI	O
)	O
.	O
RESULTS	O
:	O
The	O
minor	O
allele	O
(	O
A	O
)	O
in	O
IL10	O
rs1800872	O
,	O
known	O
to	O
produce	O
less	O
interleukin	O
-	O
10	O
(	O
IL	O
-	O
10	O
)	O
,	O
was	O
associated	O
with	O
a	O
higher	O
risk	O
of	O
recurrence	O
(	O
OR	O
=	O
1	O
.	O
76	O
,	O
95	O
%	O
CI	O
:	O
1	O
.	O
00	O
-	O
3	O
.	O
10	O
)	O
,	O
and	O
the	O
minor	O
allele	O
(	O
G	O
)	O
in	O
rs1800896	O
,	O
known	O
to	O
produce	O
more	O
IL	O
-	O
10	O
,	O
was	O
associated	O
with	O
a	O
lower	O
risk	O
of	O
recurrence	O
(	O
OR	O
=	O
0	O
.	O
66	O
,	O
95	O
%	O
CI	O
:	O
0	O
.	O
48	O
-	O
0	O
.	O
91	O
)	O
.	O
We	O
also	O
observed	O
associations	O
for	O
candidate	O
SNPs	O
in	O
CRP	O
,	O
GSTP1	O
,	O
and	O
IL1B	O
.	O
A	O
common	O
IL10	O
haplotype	O
and	O
2	O
common	O
NOS2	O
haplotypes	O
were	O
associated	O
with	O
recurrence	O
.	O
CONCLUSION	O
:	O
Variation	O
in	O
IL10	O
,	O
CRP	O
,	O
GSTP1	O
,	O
IL1B	O
,	O
and	O
NOS2	O
was	O
associated	O
with	O
prostate	O
cancer	O
recurrence	O
independent	O
of	O
pathologic	O
prognostic	O
factors	O
.	O
IMPACT	O
:	O
This	O
study	O
supports	O
that	O
genetic	O
variation	O
in	O
immune	O
response	O
and	O
oxidation	O
influence	O
prostate	O
cancer	O
recurrence	O
risk	O
and	O
suggests	O
genetic	O
variation	O
in	O
these	O
pathways	O
may	O
inform	O
prognosis	O
.	O

People	O
aged	O
over	O
75	O
in	O
atrial	O
fibrillation	O
on	O
warfarin	B
:	O
the	O
rate	O
of	O
major	O
hemorrhage	O
and	O
stroke	O
in	O
more	O
than	O
500	O
patient	O
-	O
years	O
of	O
follow	O
-	O
up	O
.	O

OBJECTIVES	O
:	O
To	O
determine	O
the	O
incidence	O
of	O
major	O
hemorrhage	O
and	O
stroke	O
in	O
people	O
aged	O
76	O
and	O
older	O
with	O
atrial	O
fibrillation	O
on	O
adjusted	O
-	O
dose	O
warfarin	B
who	O
had	O
been	O
recently	O
been	O
admitted	O
to	O
hospital	O
.	O
DESIGN	O
:	O
A	O
retrospective	O
observational	O
cohort	O
study	O
.	O
SETTING	O
:	O
A	O
major	O
healthcare	O
network	O
involving	O
four	O
tertiary	O
hospitals	O
.	O
PARTICIPANTS	O
:	O
Two	O
hundred	O
thirty	O
-	O
five	O
patients	O
aged	O
76	O
and	O
older	O
admitted	O
to	O
a	O
major	O
healthcare	O
network	O
between	O
July	O
1	O
,	O
2001	O
,	O
and	O
June	O
30	O
,	O
2002	O
,	O
with	O
atrial	O
fibrillation	O
on	O
warfarin	B
were	O
enrolled	O
.	O
MEASUREMENTS	O
:	O
Information	O
regarding	O
major	O
bleeding	O
episodes	O
,	O
strokes	O
,	O
and	O
warfarin	B
use	O
was	O
obtained	O
from	O
patients	O
,	O
relatives	O
,	O
primary	O
physicians	O
,	O
and	O
medical	O
records	O
.	O
RESULTS	O
:	O
Two	O
hundred	O
twenty	O
-	O
eight	O
patients	O
(	O
42	O
%	O
men	O
)	O
with	O
a	O
mean	O
age	O
of	O
81	O
.	O
1	O
(	O
range	O
76	O
-	O
94	O
)	O
were	O
included	O
in	O
the	O
analysis	O
.	O
Total	O
follow	O
-	O
up	O
on	O
warfarin	B
was	O
530	O
years	O
(	O
mean	O
28	O
months	O
)	O
.	O
There	O
were	O
53	O
major	O
hemorrhages	O
,	O
for	O
an	O
annual	O
rate	O
of	O
10	O
.	O
0	O
%	O
,	O
including	O
24	O
(	O
45	O
.	O
3	O
%	O
)	O
life	O
-	O
threatening	O
and	O
five	O
(	O
9	O
.	O
4	O
%	O
)	O
fatal	O
bleeds	O
.	O
The	O
annual	O
stroke	O
rate	O
after	O
initiation	O
of	O
warfarin	B
was	O
2	O
.	O
6	O
%	O
.	O
CONCLUSION	O
:	O
The	O
rate	O
of	O
major	O
hemorrhage	O
was	O
high	O
in	O
this	O
old	O
,	O
frail	O
group	O
,	O
but	O
excluding	O
fatalities	O
,	O
resulted	O
in	O
no	O
long	O
-	O
term	O
sequelae	O
,	O
and	O
the	O
stroke	O
rate	O
on	O
warfarin	B
was	O
low	O
,	O
demonstrating	O
how	O
effective	O
warfarin	B
treatment	O
is	O
.	O

We	O
report	O
cytogenetic	O
and	O
molecular	O
studies	O
of	O
a	O
de	O
novo	O
,	O
apparently	O
balanced	O
t	O
(	O
1	O
;	O
3	O
)	O
(	O
q32	O
.	O
1	O
;	O
q25	O
.	O
1	O
)	O
identified	O
in	O
a	O
12	O
-	O
year	O
-	O
old	O
female	O
(	O
designated	O
DGAP128	O
)	O
with	O
cerebral	O
atrophy	O
,	O
macrocephaly	O
seizures	O
,	O
and	O
developmental	O
delay	O
.	O
A	O
combination	O
of	O
fluorescence	O
in	O
situ	O
hybridization	O
(	O
FISH	O
)	O
and	O
Southern	O
blot	O
analysis	O
demonstrated	O
disruption	O
of	O
a	O
synaptotagmin	O
gene	O
(	O
SYT14	O
)	O
at	O
the	O
1q32	O
breakpoint	O
.	O
Expression	O
of	O
SYT14	O
in	O
human	O
brain	O
was	O
confirmed	O
using	O
Northern	O
analysis	O
.	O
Because	O
members	O
of	O
the	O
synaptotagmin	O
family	O
of	O
proteins	O
function	O
as	O
sensors	O
that	O
link	O
changes	O
in	O
calcium	B
levels	O
with	O
a	O
variety	O
of	O
biological	O
processes	O
,	O
including	O
neurotransmission	O
and	O
hormone	O
-	O
responsiveness	O
,	O
SYT14	O
is	O
an	O
intriguing	O
candidate	O
gene	O
for	O
the	O
abnormal	O
development	O
in	O
this	O
child	O
.	O
This	O
is	O
the	O
first	O
known	O
constitutional	O
rearrangement	O
of	O
SYT14	O
,	O
and	O
further	O
systematic	O
genetic	O
analysis	O
and	O
clinical	O
studies	O
of	O
DGAP128	O
may	O
offer	O
unique	O
insights	O
into	O
the	O
role	O
of	O
SYT14	O
in	O
neurodevelopment	O
.	O

Isoproterenol	B
induces	O
primary	O
loss	O
of	O
dystrophin	O
in	O
rat	O
hearts	O
:	O
correlation	O
with	O
myocardial	O
injury	O
.	O

The	O
mechanism	O
of	O
isoproterenol	B
-	O
induced	O
myocardial	O
damage	O
is	O
unknown	O
,	O
but	O
a	O
mismatch	O
of	O
oxygen	B
supply	O
vs	O
.	O
demand	O
following	O
coronary	O
hypotension	O
and	O
myocardial	O
hyperactivity	O
is	O
the	O
best	O
explanation	O
for	O
the	O
complex	O
morphological	O
alterations	O
observed	O
.	O
Severe	O
alterations	O
in	O
the	O
structural	O
integrity	O
of	O
the	O
sarcolemma	O
of	O
cardiomyocytes	O
have	O
been	O
demonstrated	O
to	O
be	O
caused	O
by	O
isoproterenol	B
.	O
Taking	O
into	O
account	O
that	O
the	O
sarcolemmal	O
integrity	O
is	O
stabilized	O
by	O
the	O
dystrophin	O
-	O
glycoprotein	O
complex	O
(	O
DGC	O
)	O
that	O
connects	O
actin	O
and	O
laminin	O
in	O
contractile	O
machinery	O
and	O
extracellular	O
matrix	O
and	O
by	O
integrins	O
,	O
this	O
study	O
tests	O
the	O
hypothesis	O
that	O
isoproterenol	B
affects	O
sarcolemmal	O
stability	O
through	O
changes	O
in	O
the	O
DGC	O
and	O
integrins	O
.	O
We	O
found	O
different	O
sensitivity	O
of	O
the	O
DGC	O
and	O
integrin	O
to	O
isoproterenol	B
subcutaneous	O
administration	O
.	O
Immunofluorescent	O
staining	O
revealed	O
that	O
dystrophin	O
is	O
the	O
most	O
sensitive	O
among	O
the	O
structures	O
connecting	O
the	O
actin	O
in	O
the	O
cardiomyocyte	O
cytoskeleton	O
and	O
the	O
extracellular	O
matrix	O
.	O
The	O
sarcomeric	O
actin	O
dissolution	O
occurred	O
after	O
the	O
reduction	O
or	O
loss	O
of	O
dystrophin	O
.	O
Subsequently	O
,	O
after	O
lysis	O
of	O
myofilaments	O
,	O
gamma	O
-	O
sarcoglycan	O
,	O
beta	O
-	O
dystroglycan	O
,	O
beta1	O
-	O
integrin	O
,	O
and	O
laminin	O
alpha	O
-	O
2	O
expressions	O
were	O
reduced	O
followed	O
by	O
their	O
breakdown	O
,	O
as	O
epiphenomena	O
of	O
the	O
myocytolytic	O
process	O
.	O
In	O
conclusion	O
,	O
administration	O
of	O
isoproterenol	B
to	O
rats	O
results	O
in	O
primary	O
loss	O
of	O
dystrophin	O
,	O
the	O
most	O
sensitive	O
among	O
the	O
structural	O
proteins	O
that	O
form	O
the	O
DGC	O
that	O
connects	O
the	O
extracellular	O
matrix	O
and	O
the	O
cytoskeleton	O
in	O
cardiomyocyte	O
.	O
These	O
changes	O
,	O
related	O
to	O
ischaemic	O
injury	O
,	O
explain	O
the	O
severe	O
alterations	O
in	O
the	O
structural	O
integrity	O
of	O
the	O
sarcolemma	O
of	O
cardiomyocytes	O
and	O
hence	O
severe	O
and	O
irreversible	O
injury	O
induced	O
by	O
isoproterenol	B
.	O

Vitamin	B
E	I
reduces	O
cardiovascular	O
disease	O
in	O
individuals	O
with	O
diabetes	O
mellitus	O
and	O
the	O
haptoglobin	O
2	O
-	O
2	O
genotype	O
.	O

AIMS	O
:	O
Individuals	O
with	O
both	O
diabetes	O
mellitus	O
(	O
DM	O
)	O
and	O
the	O
Haptoglobin	O
(	O
Hp	O
)	O
2	O
-	O
2	O
genotype	O
are	O
at	O
increased	O
risk	O
of	O
cardiovascular	O
disease	O
.	O
As	O
the	O
antioxidant	B
function	O
of	O
the	O
Hp	O
2	O
-	O
2	O
protein	O
is	O
impaired	O
,	O
we	O
sought	O
to	O
test	O
the	O
pharmacogenomic	O
hypothesis	O
that	O
antioxidant	B
vitamin	B
E	I
supplementation	O
would	O
provide	O
cardiovascular	O
protection	O
to	O
Hp	O
2	O
-	O
2	O
DM	O
individuals	O
.	O
MATERIALS	O
&	O
METHODS	O
:	O
We	O
determined	O
the	O
Hp	O
genotype	O
on	O
DM	O
participants	O
from	O
two	O
trials	O
(	O
HOPE	O
and	O
ICARE	O
)	O
and	O
assessed	O
the	O
effect	O
of	O
vitamin	B
E	I
by	O
Hp	O
genotype	O
on	O
their	O
common	O
prespecified	O
outcome	O
,	O
the	O
composite	O
of	O
stroke	O
,	O
myocardial	O
infarction	O
and	O
cardiovascular	O
death	O
.	O
Data	O
was	O
analyzed	O
with	O
a	O
fixed	O
-	O
effect	O
model	O
.	O
These	O
results	O
were	O
input	O
into	O
a	O
simulation	O
model	O
,	O
the	O
Evidence	O
Based	O
Medicine	O
Integrator	O
,	O
in	O
order	O
to	O
estimate	O
their	O
long	O
-	O
term	O
implications	O
in	O
a	O
real	O
-	O
world	O
population	O
from	O
Kaiser	O
Permanente	O
(	O
CA	O
,	O
USA	O
)	O
.	O
RESULTS	O
:	O
Meta	O
-	O
analysis	O
of	O
the	O
two	O
trials	O
demonstrated	O
a	O
significant	O
overall	O
reduction	O
in	O
the	O
composite	O
end	O
point	O
in	O
Hp	O
2	O
-	O
2	O
DM	O
individuals	O
with	O
vitamin	B
E	I
(	O
odds	O
ratio	O
:	O
0	O
.	O
58	O
;	O
95	O
%	O
CI	O
:	O
0	O
.	O
40	O
-	O
0	O
.	O
86	O
;	O
p	O
=	O
0	O
.	O
006	O
)	O
.	O
There	O
was	O
a	O
statistically	O
significant	O
interaction	O
between	O
the	O
Hp	O
genotype	O
and	O
vitamin	B
E	I
on	O
the	O
composite	O
end	O
point	O
.	O
In	O
these	O
trials	O
,	O
Hp	O
typing	O
of	O
69	O
DM	O
individuals	O
and	O
treating	O
those	O
with	O
the	O
Hp	O
2	O
-	O
2	O
with	O
vitamin	B
E	I
prevented	O
one	O
myocardial	O
infarct	O
,	O
stroke	O
or	O
cardiovascular	O
death	O
.	O
Lifelong	O
administration	O
of	O
vitamin	B
E	I
to	O
Hp	O
2	O
-	O
2	O
DM	O
individuals	O
in	O
the	O
Kaiser	O
population	O
would	O
increase	O
their	O
life	O
expectancy	O
by	O
3	O
years	O
.	O
CONCLUSION	O
:	O
A	O
pharmacogenomic	O
strategy	O
of	O
screening	O
DM	O
individuals	O
for	O
the	O
Hp	O
genotype	O
and	O
treating	O
those	O
with	O
Hp	O
2	O
-	O
2	O
with	O
vitamin	B
E	I
appears	O
to	O
be	O
highly	O
clinically	O
effective	O
.	O

In	O
vivo	O
characterization	O
of	O
a	O
dual	O
adenosine	B
A2A	I
/	I
A1	I
receptor	I
antagonist	I
in	O
animal	O
models	O
of	O
Parkinson	O
'	O
s	O
disease	O
.	O

The	O
in	O
vivo	O
characterization	O
of	O
a	O
dual	O
adenosine	B
A	I
(	I
2A	I
)	I
/	I
A	I
(	I
1	I
)	I
receptor	I
antagonist	I
in	O
several	O
animal	O
models	O
of	O
Parkinson	O
'	O
s	O
disease	O
is	O
described	O
.	O
Discovery	O
and	O
scale	O
-	I
up	O
syntheses	O
of	O
compound	O
1	I
are	O
described	O
in	O
detail	O
,	O
highlighting	O
optimization	O
steps	O
that	O
increased	O
the	O
overall	O
yield	O
of	O
1	I
from	O
10	O
.	O
0	O
%	O
to	O
30	O
.	O
5	O
%	O
.	O
Compound	O
1	I
is	O
a	O
potent	O
A	I
(	I
2A	I
)	I
/	I
A	I
(	I
1	I
)	I
receptor	I
antagonist	I
in	O
vitro	O
(	I
A	I
(	I
2A	I
)	I
K	O
(	I
i	O
)	I
=	O
4	O
.	O
1	I
nM	O
;	O
A	I
(	I
1	I
)	I
K	O
(	I
i	O
)	I
=	O
17	O
.	O
0	O
nM	O
)	I
that	O
has	O
excellent	O
activity	O
,	O
after	O
oral	O
administration	O
,	O
across	O
a	O
number	O
of	O
animal	O
models	O
of	O
Parkinson	O
'	O
s	O
disease	O
including	O
mouse	O
and	O
rat	O
models	O
of	O
haloperidol	B
-	I
induced	O
catalepsy	O
,	O
mouse	O
model	O
of	O
reserpine	B
-	I
induced	O
akinesia	O
,	O
rat	O
6	B
-	I
hydroxydopamine	I
(	I
6	B
-	I
OHDA	I
)	I
lesion	O
model	O
of	O
drug	O
-	I
induced	O
rotation	O
,	O
and	O
MPTP	B
-	I
treated	O
non	O
-	I
human	O
primate	O
model	O
.	O

Risk	O
factors	O
and	O
predictors	O
of	O
levodopa	B
-	O
induced	O
dyskinesia	O
among	O
multiethnic	O
Malaysians	O
with	O
Parkinson	O
'	O
s	O
disease	O
.	O

Chronic	O
pulsatile	O
levodopa	B
therapy	O
for	O
Parkinson	O
'	O
s	O
disease	O
(	O
PD	O
)	O
leads	O
to	O
the	O
development	O
of	O
motor	O
fluctuations	O
and	O
dyskinesia	O
.	O
We	O
studied	O
the	O
prevalence	O
and	O
predictors	O
of	O
levodopa	B
-	O
induced	O
dyskinesia	O
among	O
multiethnic	O
Malaysian	O
patients	O
with	O
PD	O
.	O
METHODS	O
:	O
This	O
is	O
a	O
cross	O
-	O
sectional	O
study	O
involving	O
95	O
patients	O
with	O
PD	O
on	O
uninterrupted	O
levodopa	B
therapy	O
for	O
at	O
least	O
6	O
months	O
.	O
The	O
instrument	O
used	O
was	O
the	O
UPDRS	O
questionnaires	O
.	O
The	O
predictors	O
of	O
dyskinesia	O
were	O
determined	O
using	O
multivariate	O
logistic	O
regression	O
analysis	O
.	O
RESULTS	O
:	O
The	O
mean	O
age	O
was	O
65	O
.	O
6	O
+	O
8	O
.	O
5	O
years	O
.	O
The	O
mean	O
onset	O
age	O
was	O
58	O
.	O
5	O
+	O
9	O
.	O
8	O
years	O
.	O
The	O
median	O
disease	O
duration	O
was	O
6	O
(	O
7	O
)	O
years	O
.	O
Dyskinesia	O
was	O
present	O
in	O
44	O
%	O
(	O
n	O
=	O
42	O
)	O
with	O
median	O
levodopa	B
therapy	O
of	O
3	O
years	O
.	O
There	O
were	O
64	O
.	O
3	O
%	O
Chinese	O
,	O
31	O
%	O
Malays	O
,	O
and	O
3	O
.	O
7	O
%	O
Indians	O
and	O
other	O
ethnic	O
groups	O
.	O
Eighty	O
-	O
one	O
percent	O
of	O
patients	O
with	O
dyskinesia	O
had	O
clinical	O
fluctuations	O
.	O
Patients	O
with	O
dyskinesia	O
had	O
lower	O
onset	O
age	O
(	O
p	O
<	O
0	O
.	O
001	O
)	O
,	O
longer	O
duration	O
of	O
levodopa	B
therapy	O
(	O
p	O
<	O
0	O
.	O
001	O
)	O
,	O
longer	O
disease	O
duration	O
(	O
p	O
<	O
0	O
.	O
001	O
)	O
,	O
higher	O
total	O
daily	O
levodopa	B
dose	O
(	O
